source,page_url,author,license,license_url,filename,original_title,date
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Esta%C3%A7%C3%A3o_comboios_Aveiro_(33629703294).jpg,André Silva from Portugal,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,Estacao_comboios_Aveiro__33629703294_.jpg,File:Estação comboios Aveiro (33629703294).jpg,2016-09-12 10:40
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Azulejos_em_Alfama_(120FAITH_3782)_(37673986552).jpg,"Janko Hoener from Brühl, Germany",CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,Azulejos_em_Alfama__120FAITH_3782___37673986552_.jpg,File:Azulejos em Alfama (120FAITH 3782) (37673986552).jpg,2016-01-02 15:58
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Esta%C3%A7%C3%A3o_Ferrovi%C3%A1ria_da_Azambuja_-_Portugal_(16636083727).jpg,"Vitor Oliveira from Torres Vedras, PORTUGAL",CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,Estacao_Ferroviaria_da_Azambuja_-_Portugal__16636083727_.jpg,File:Estação Ferroviária da Azambuja - Portugal (16636083727).jpg,2015-03-17 12:02
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Esta%C3%A7%C3%A3o_Ferrovi%C3%A1ria_da_Azambuja_-_Portugal_(17050929309).jpg,"Vitor Oliveira from Torres Vedras, PORTUGAL",CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,Estacao_Ferroviaria_da_Azambuja_-_Portugal__17050929309_.jpg,File:Estação Ferroviária da Azambuja - Portugal (17050929309).jpg,2015-04-22 20:03
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Apeadeiro_Ferrovi%C3%A1rio_de_Abrunhosa-a-Velha_-_Portugal_(2404242530).jpg,"Vitor Oliveira from Torres Vedras, PORTUGAL",CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,Apeadeiro_Ferroviario_de_Abrunhosa-a-Velha_-_Portugal__2404242530_.jpg,File:Apeadeiro Ferroviário de Abrunhosa-a-Velha - Portugal (2404242530).jpg,2008-03-23 23:09
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Apeadeiro_Ferrovi%C3%A1rio_de_Abrunhosa-a-Velha_-_Portugal_(12125169465).jpg,"Vitor Oliveira from Torres Vedras, PORTUGAL",CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,Apeadeiro_Ferroviario_de_Abrunhosa-a-Velha_-_Portugal__12125169465_.jpg,File:Apeadeiro Ferroviário de Abrunhosa-a-Velha - Portugal (12125169465).jpg,2008-03-23 23:12
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Esta%C3%A7%C3%A3o_Ferrovi%C3%A1ria_de_Canas_Felgueira_-_Canas_de_Senhorim_-_Portugal_(2209187492).jpg,"Vitor Oliveira from Torres Vedras, PORTUGAL",CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,Estacao_Ferroviaria_de_Canas_Felgueira_-_Canas_de_Senhorim_-_Portugal__2209187492_.jpg,File:Estação Ferroviária de Canas Felgueira - Canas de Senhorim - Portugal (2209187492).jpg,2008-01-06 22:43
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Esta%C3%A7%C3%A3o_Ferrovi%C3%A1ria_de_Nelas_-_Portugal_(2635222009).jpg,"Vitor Oliveira from Torres Vedras, PORTUGAL",CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,Estacao_Ferroviaria_de_Nelas_-_Portugal__2635222009_.jpg,File:Estação Ferroviária de Nelas - Portugal (2635222009).jpg,2008-01-06 00:30
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Esta%C3%A7%C3%A3o_Ferrovi%C3%A1ria_de_Canas-Felgueira_-_Portugal_(3341741867).jpg,"Vitor Oliveira from Torres Vedras, PORTUGAL",CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,Estacao_Ferroviaria_de_Canas-Felgueira_-_Portugal__3341741867_.jpg,File:Estação Ferroviária de Canas-Felgueira - Portugal (3341741867).jpg,2008-01-06 22:41
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Esta%C3%A7%C3%A3o_Ferrovi%C3%A1ria_de_Canas-Felgueira_-_Canas_de_Senhorim_-_Portugal_(3617481788).jpg,"Vitor Oliveira from Torres Vedras, PORTUGAL",CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,Estacao_Ferroviaria_de_Canas-Felgueira_-_Canas_de_Senhorim_-_Portugal__3617481788_.jpg,File:Estação Ferroviária de Canas-Felgueira - Canas de Senhorim - Portugal (3617481788).jpg,2008-01-06 22:46
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Esta%C3%A7%C3%A3o_Ferrovi%C3%A1ria_de_Nelas_-_Portugal_(4672477703).jpg,"Vitor Oliveira from Torres Vedras, PORTUGAL",CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,Estacao_Ferroviaria_de_Nelas_-_Portugal__4672477703_.jpg,File:Estação Ferroviária de Nelas - Portugal (4672477703).jpg,2008-01-06 22:38
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Esta%C3%A7%C3%A3o_Ferrovi%C3%A1ria_de_Nelas_-_Portugal_(7170518687).jpg,"Vitor Oliveira from Torres Vedras, PORTUGAL",CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,Estacao_Ferroviaria_de_Nelas_-_Portugal__7170518687_.jpg,File:Estação Ferroviária de Nelas - Portugal (7170518687).jpg,2008-01-06 00:33
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:190924_Porto_-_95_(49008889082).jpg,seb m,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,190924_Porto_-_95__49008889082_.jpg,File:190924 Porto - 95 (49008889082).jpg,2019-09-24 14:09
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:A_ceramic_piece_of_Sylvain_Bongard_(16041586343).jpg,"Pedro Ribeiro Simões from Lisboa, Portugal",CC BY 2.0,https://creativecommons.org/licenses/by/2.0,A_ceramic_piece_of_Sylvain_Bongard__16041586343_.jpg,File:A ceramic piece of Sylvain Bongard (16041586343).jpg,2014-12-30 14:08
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:(2011)_-_Manuel_Cargaleiro_(1927)_(18270720101).jpg,"Pedro Ribeiro Simões from Lisboa, Portugal",CC BY 2.0,https://creativecommons.org/licenses/by/2.0,2011__-_Manuel_Cargaleiro__1927___18270720101_.jpg,File:(2011) - Manuel Cargaleiro (1927) (18270720101).jpg,2015-05-28 12:07
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Art_Window_(2009)_-_Rafael_Bordalo_Pinheiro_(1846-1905)_(49443044578).jpg,"Pedro Ribeiro Simões from Lisboa, Portugal",CC BY 2.0,https://creativecommons.org/licenses/by/2.0,Art_Window__2009__-_Rafael_Bordalo_Pinheiro__1846-1905___49443044578_.jpg,File:Art Window (2009) - Rafael Bordalo Pinheiro (1846-1905) (49443044578).jpg,2020-01-12 14:37
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Elvas_(49499189007).jpg,Sergei Gussev,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,Elvas__49499189007_.jpg,File:Elvas (49499189007).jpg,2020-02-06 15:29
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Azulejos_at_Av._Alm._Reis_-_Lisboa_(51260915174).jpg,"Jens Cederskjold from København S, Danmark",CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,Azulejos_at_Av._Alm._Reis_-_Lisboa__51260915174_.jpg,File:Azulejos at Av. Alm. Reis - Lisboa (51260915174).jpg,"18 July 2019, 19:10 (according to Exif data)"
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:02MM_junto_ao_busto_por_si_esculpido_do_Dr._Manuel_Jos%C3%A9_Mendes_Leite_2.jpg,José Carlos Canoa,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,02MM_junto_ao_busto_por_si_esculpido_do_Dr._Manuel_Jose_Mendes_Leite_2.jpg,File:02MM junto ao busto por si esculpido do Dr. Manuel José Mendes Leite 2.jpg,2021-11-25
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Azulejo_na_Esta%C3%A7%C3%A3o_Ferrovi%C3%A1ria_de_Santar%C3%A9m_sobre_Torre_das_Caba%C3%A7as.jpg,Threeohsix,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Azulejo_na_Estacao_Ferroviaria_de_Santarem_sobre_Torre_das_Cabacas.jpg,File:Azulejo na Estação Ferroviária de Santarém sobre Torre das Cabaças.jpg,2023-09-24 09:37:55
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Azulejo_na_Esta%C3%A7%C3%A3o_Ferrovi%C3%A1ria_de_Santar%C3%A9m_sobre_Igreja_de_S%C3%A3o_Jo%C3%A3o_do_Alpor%C3%A3o.jpg,Threeohsix,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Azulejo_na_Estacao_Ferroviaria_de_Santarem_sobre_Igreja_de_Sao_Joao_do_Alporao.jpg,File:Azulejo na Estação Ferroviária de Santarém sobre Igreja de São João do Alporão.jpg,2023-09-24 09:38:11
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Azulejo_na_Esta%C3%A7%C3%A3o_Ferrovi%C3%A1ria_de_Santar%C3%A9m_sobre_Ponte_de_Santar%C3%A9m.jpg,Threeohsix,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Azulejo_na_Estacao_Ferroviaria_de_Santarem_sobre_Ponte_de_Santarem.jpg,File:Azulejo na Estação Ferroviária de Santarém sobre Ponte de Santarém.jpg,2023-09-24 09:39:10
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Azulejo_na_Esta%C3%A7%C3%A3o_Ferrovi%C3%A1ria_de_Santar%C3%A9m_sobre_Claustro_do_Convento_de_S%C3%A3o_Francisco_em_Santar%C3%A9m.jpg,Threeohsix,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Azulejo_na_Estacao_Ferroviaria_de_Santarem_sobre_Claustro_do_Convento_de_Sao_Francisco_em_Santarem.jpg,File:Azulejo na Estação Ferroviária de Santarém sobre Claustro do Convento de São Francisco em Santarém.jpg,2023-09-24 09:39:16
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Azulejos_Caminho_de_Ferro_Lisboa_Portugal.jpg,LightWord,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Azulejos_Caminho_de_Ferro_Lisboa_Portugal.jpg,File:Azulejos Caminho de Ferro Lisboa Portugal.jpg,2023-01-09 13:22:58
Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:Azelejos_na_Rua_Saraiva_de_Concei%C3%A7%C3%A3o,_105.jpg",JnpoJuwan,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,Azelejos_na_Rua_Saraiva_de_Conceicao__105.jpg,"File:Azelejos na Rua Saraiva de Conceição, 105.jpg",2024-06-27 19:35:38
Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:2025_(365_challenge_No._1)_-_Week_9_(Lisbon_trios)_-_Day_5,_Pic_2_-_street_art_using_tiles_(54382706037).jpg","Forbes Johnston from Winchester, UK",CC BY 2.0,https://creativecommons.org/licenses/by/2.0,2025__365_challenge_No._1__-_Week_9__Lisbon_trios__-_Day_5__Pic_2_-_street_art_using_tiles__54382706037_.jpg,"File:2025 (365 challenge No. 1) - Week 9 (Lisbon trios) - Day 5, Pic 2 - street art using tiles (54382706037).jpg","4 March 2025, 10:11 (according to Exif data)"
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Avenida_Duque_de_%C3%81vila_75_20.jpg,DiogoBaptista,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Avenida_Duque_de_Avila_75_20.jpg,File:Avenida Duque de Ávila 75 20.jpg,2025-06-12 15:53:38
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:A_Minhota_03.jpg,DiogoBaptista,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,A_Minhota_03.jpg,File:A Minhota 03.jpg,2025-07-07 16:12:50
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:A_Minhota_04.jpg,DiogoBaptista,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,A_Minhota_04.jpg,File:A Minhota 04.jpg,2025-07-07 16:13:04
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Esta%C3%A7%C3%A3o_Pa%C3%A7o_de_Arcos_01.jpg,DiogoBaptista,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Estacao_Paco_de_Arcos_01.jpg,File:Estação Paço de Arcos 01.jpg,2025-09-21 22:50:36
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Esta%C3%A7%C3%A3o_Pa%C3%A7o_de_Arcos_02.jpg,DiogoBaptista,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Estacao_Paco_de_Arcos_02.jpg,File:Estação Paço de Arcos 02.jpg,2025-09-21 22:50:43
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Esta%C3%A7%C3%A3o_Pa%C3%A7o_de_Arcos_03.jpg,DiogoBaptista,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Estacao_Paco_de_Arcos_03.jpg,File:Estação Paço de Arcos 03.jpg,2025-09-21 22:50:52
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:31109_Some_tiles_(55056718101).jpg,"Panegyrics of Granovetter from Toronto, Ontario, Canada",CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,31109_Some_tiles__55056718101_.jpg,File:31109 Some tiles (55056718101).jpg,2024-02-24 12:59
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Albarradas_in_Braga_3.jpg,Joseolgon,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,Albarradas_in_Braga_3.jpg,File:Albarradas in Braga 3.jpg,2026-02-22 10:28:06
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Albarradas_in_Braga_4.jpg,Joseolgon,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,Albarradas_in_Braga_4.jpg,File:Albarradas in Braga 4.jpg,2026-02-22 10:28:06
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Albarradas_Porto_1.jpg,Joseolgon,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,Albarradas_Porto_1.jpg,File:Albarradas Porto 1.jpg,2026-03-01
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:31139_Tile_(55068914374).jpg,"Panegyrics of Granovetter from Toronto, Ontario, Canada",CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,31139_Tile__55068914374_.jpg,File:31139 Tile (55068914374).jpg,2024-02-25 11:41
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:31148_A_bucolic_scene_(55070252856).jpg,"Panegyrics of Granovetter from Toronto, Ontario, Canada",CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,31148_A_bucolic_scene__55070252856_.jpg,File:31148 A bucolic scene (55070252856).jpg,2024-02-25 12:10
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:31144_Tiles_(55070612095).jpg,"Panegyrics of Granovetter from Toronto, Ontario, Canada",CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,31144_Tiles__55070612095_.jpg,File:31144 Tiles (55070612095).jpg,2024-02-25 11:53
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Amadora_Este.jpg,No machine-readable author provided. Filipa.andrade assumed (based on copyright claims).,Public domain,,Amadora_Este.jpg,File:Amadora Este.jpg,6 December 2006 (according to Exif data)
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Cac%C3%A9m-QBelaVista_31_Jul_2007geral.jpg,António Neves,Public domain,,Cacem-QBelaVista_31_Jul_2007geral.jpg,File:Cacém-QBelaVista 31 Jul 2007geral.jpg,
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:AmadoraEste3.JPG,Koshelyev,Public domain,,AmadoraEste3.jpg,File:AmadoraEste3.JPG,"4 November 2008, 17:51:43 (according to Exif data)"
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:AmadoraEste5.JPG,Koshelyev,Public domain,,AmadoraEste5.jpg,File:AmadoraEste5.JPG,"4 November 2008, 17:51:01 (according to Exif data)"
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:AmeixoeiraMetroLx3.JPG,Koshelyev,Public domain,,AmeixoeiraMetroLx3.jpg,File:AmeixoeiraMetroLx3.JPG,2008-12-30
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:AmeixoeiraMetroLx4.JPG,Koshelyev,Public domain,,AmeixoeiraMetroLx4.jpg,File:AmeixoeiraMetroLx4.JPG,2008-12-30
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:AmeixoeiraMetroLx6.JPG,Koshelyev,Public domain,,AmeixoeiraMetroLx6.jpg,File:AmeixoeiraMetroLx6.JPG,2008-12-30
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:AmeixoeiraMetroLx7.JPG,Koshelyev,Public domain,,AmeixoeiraMetroLx7.jpg,File:AmeixoeiraMetroLx7.JPG,2008-12-30
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:AmeixoeiraMetroLx8.JPG,Koshelyev,Public domain,,AmeixoeiraMetroLx8.jpg,File:AmeixoeiraMetroLx8.JPG,2008-12-30
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:AnjosMetroLx2.JPG,Koshelyev,Public domain,,AnjosMetroLx2.jpg,File:AnjosMetroLx2.JPG,
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:AnjosMetroLx3.JPG,Koshelyev,Public domain,,AnjosMetroLx3.jpg,File:AnjosMetroLx3.JPG,11 January 2009 (according to Exif data)
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:AnjosMetroLx4.JPG,Koshelyev,Public domain,,AnjosMetroLx4.jpg,File:AnjosMetroLx4.JPG,2009-01-11 12:56:09
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:AlvaladeMetroLx2.JPG,Koshelyev,Public domain,,AlvaladeMetroLx2.jpg,File:AlvaladeMetroLx2.JPG,
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:AlvaladeMetroLx3.JPG,Koshelyev,Public domain,,AlvaladeMetroLx3.jpg,File:AlvaladeMetroLx3.JPG,
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:AlvaladeMetroLx4.JPG,Koshelyev,Public domain,,AlvaladeMetroLx4.jpg,File:AlvaladeMetroLx4.JPG,
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Azulejo_panel_in_Lisbon_-_Jul_2008.jpg,Therese C,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,Azulejo_panel_in_Lisbon_-_Jul_2008.jpg,File:Azulejo panel in Lisbon - Jul 2008.jpg,2008-07-03 21:23:35
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:17.4.14_1_Lisbon_344_(13909355672).jpg,Donald Judge from England,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,17.4.14_1_Lisbon_344__13909355672_.jpg,File:17.4.14 1 Lisbon 344 (13909355672).jpg,2014-04-17 08:05
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:17.4.14_1_Lisbon_343_(13909349166).jpg,Donald Judge from England,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,17.4.14_1_Lisbon_343__13909349166_.jpg,File:17.4.14 1 Lisbon 343 (13909349166).jpg,2014-04-17 08:05
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Fontan%C3%A1rio_em_frente_%C3%A0_Igreja_de_Santa_Eul%C3%A1lia.jpg,GualdimG,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Fontanario_em_frente_a_Igreja_de_Santa_Eulalia.jpg,File:Fontanário em frente à Igreja de Santa Eulália.jpg,2019-04-16 11:42:03
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Fontan%C3%A1rio_em_frente_%C3%A0_Igreja_de_Santa_Eul%C3%A1lia_1979.jpg,GualdimG,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Fontanario_em_frente_a_Igreja_de_Santa_Eulalia_1979.jpg,File:Fontanário em frente à Igreja de Santa Eulália 1979.jpg,2019-04-16 11:42:14
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Chafariz_em_Venda_Seca_(Belas)_1935.jpg,GualdimG,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Chafariz_em_Venda_Seca__Belas__1935.jpg,File:Chafariz em Venda Seca (Belas) 1935.jpg,2019-04-19 19:15:34
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Chafariz_em_Venda_Seca_(Belas).jpg,GualdimG,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Chafariz_em_Venda_Seca__Belas_.jpg,File:Chafariz em Venda Seca (Belas).jpg,2019-04-19 19:15:11
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Convento_dos_Capuchos_-_Sintra_-_Portugal_(42053938754).jpg,"Vitor Oliveira from Torres Vedras, PORTUGAL",CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,Convento_dos_Capuchos_-_Sintra_-_Portugal__42053938754_.jpg,File:Convento dos Capuchos - Sintra - Portugal (42053938754).jpg,2018-02-14 11:40
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Azulejo_Metro_Cidade_Universit%C3%A1ria.jpg,DiogoBaptista,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Azulejo_Metro_Cidade_Universitaria.jpg,File:Azulejo Metro Cidade Universitária.jpg,2019-06-11
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:A_ceramic_piece_of_Sylvain_Bongard_(16483826369).jpg,"Pedro Ribeiro Simões from Lisboa, Portugal",CC BY 2.0,https://creativecommons.org/licenses/by/2.0,A_ceramic_piece_of_Sylvain_Bongard__16483826369_.jpg,File:A ceramic piece of Sylvain Bongard (16483826369).jpg,2014-12-30 14:10
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:A_ceramic_piece_of_Sylvain_Bongard_(31758336207).jpg,"Pedro Ribeiro Simões from Lisboa, Portugal",CC BY 2.0,https://creativecommons.org/licenses/by/2.0,A_ceramic_piece_of_Sylvain_Bongard__31758336207_.jpg,File:A ceramic piece of Sylvain Bongard (31758336207).jpg,2014-12-30 14:12
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:A_ceramic_piece_of_Sylvain_Bongard_(46646983592).jpg,"Pedro Ribeiro Simões from Lisboa, Portugal",CC BY 2.0,https://creativecommons.org/licenses/by/2.0,A_ceramic_piece_of_Sylvain_Bongard__46646983592_.jpg,File:A ceramic piece of Sylvain Bongard (46646983592).jpg,2014-12-30 14:10
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Azulejos_(50579994033).jpg,Fernando,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,Azulejos__50579994033_.jpg,File:Azulejos (50579994033).jpg,2017-07-28 13:29
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Covas_(Rio_de_Mouro)_09.jpg,GualdimG,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Covas__Rio_de_Mouro__09.jpg,File:Covas (Rio de Mouro) 09.jpg,2021-04-24 08:03:25
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Covas_(Rio_de_Mouro)_10.jpg,GualdimG,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Covas__Rio_de_Mouro__10.jpg,File:Covas (Rio de Mouro) 10.jpg,2021-03-28 13:50:42
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Anjos_(2202411286).jpg,"Cornelius Kibelka from Berlin, Germany",CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,Anjos__2202411286_.jpg,File:Anjos (2202411286).jpg,2008-01-08 18:18
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Alvalade_(2201620213).jpg,"Cornelius Kibelka from Berlin, Germany",CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,Alvalade__2201620213_.jpg,File:Alvalade (2201620213).jpg,2008-01-08 17:18
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Buildings_in_Porto_19.jpg,John Samuel,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Buildings_in_Porto_19.jpg,File:Buildings in Porto 19.jpg,2016-09-18 11:43:41
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:%22Entry_Museu_Nacional_do_Azulejo_01.jpg,GualdimG,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Entry_Museu_Nacional_do_Azulejo_01.jpg,"File:""Entry Museu Nacional do Azulejo 01.jpg",2022-09-10 14:52:28
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Cementiri_de_Lapa_-_20190729_161046.jpg,Pere López Brosa,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Cementiri_de_Lapa_-_20190729_161046.jpg,File:Cementiri de Lapa - 20190729 161046.jpg,2019-07-29 16:10:46
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Arca_d%27%C3%A1gua_de_Santo_Isidro_(3).jpg,Joseolgon,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,Arca_d_agua_de_Santo_Isidro__3_.jpg,File:Arca d'água de Santo Isidro (3).jpg,2024-02-14 13:26:01
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Arca_d%27%C3%A1gua_de_Santo_Isidro_(2).jpg,Joseolgon,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,Arca_d_agua_de_Santo_Isidro__2_.jpg,File:Arca d'água de Santo Isidro (2).jpg,2024-02-14 13:25:56
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Arca_d%27%C3%A1gua_de_Santo_Isidro_(1).jpg,Joseolgon,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,Arca_d_agua_de_Santo_Isidro__1_.jpg,File:Arca d'água de Santo Isidro (1).jpg,2024-02-14 13:25:48
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Arca_do_Anjo.jpg,Joseolgon,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,Arca_do_Anjo.jpg,File:Arca do Anjo.jpg,2024-02-14 13:20:35
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Centro_de_Servi%C3%A7os_Intercontinental_DSC1007_(53729458234).jpg,"Tom Page from London, UK",CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,Centro_de_Servicos_Intercontinental_DSC1007__53729458234_.jpg,File:Centro de Serviços Intercontinental DSC1007 (53729458234).jpg,2024-04-22 19:07
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Bazar_dos_tr%C3%AAs_Vintens.jpg,Joseolgon,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,Bazar_dos_tres_Vintens.jpg,File:Bazar dos três Vintens.jpg,2024-10-27 13:57:33
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Avenida_General_Estev%C3%A3o_de_Morais_Sarmento_01.jpg,DiogoBaptista,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Avenida_General_Estevao_de_Morais_Sarmento_01.jpg,File:Avenida General Estevão de Morais Sarmento 01.jpg,2025-05-03 13:03:55
